KWDP,KAKDWIP,3,"NATIONAL HIGHWAY 117, DIST: SOUTH 24 PARGANAS, PIN: 743347 PH:03210-255112,WEST BENGAL"
NCP,NISHCHINDAPUR,2,"NISCHINDAPUR, DIST: SOUTH 24 PARGANAS PH:03210-220201,WEST BENGAL"
JNM,JAYANAGAR MAJILPUR HALT,2,"BARUIPUR - KULPI ROAD (STATE HIGHWAY 3 ), JAYNAGAR , DIST - SOUTH 24 PARAGANAS - 743337,WEST BENGAL"
BNBA,BIMAN BANDAR,1,"N.S.C. BOSE INTERNATIONAL AIRPORT , DUMDUM , DIST- 24 PGS (S) , KOLKATA - 700052,WEST BENGAL"
JSOR,JESSORE ROAD,2,"JESSORE RD, RAJBARI, DIST - 24 PGS (N) ,KOLKATA - 700052,WEST BENGAL"
KIRP,KHIDIRPUR,1,"DOCK EASTERN BOUNDARY RD, KIDDERPORE, KOLKATA,WEST BENGAL"
RMTR,REMOUNT ROAD,1,"REMOUNT RD, MAJHERHAT, MOMINPORE, KOLKATA,PIN:700023,WEST BENGAL"
BNAA,BIBHUTI BHUSHAN HALT,2,"NATIONAL HIGHWAY 35, BANGAON,WEST BENGAL"
VLCY,VELACHERY,4,"VELACHERY RD, BHUVANESHWARI NAGAR, VELACHERY, CHENNAI,TAMIL NADU"
PRGD,PERUNGUDI,2,"BHARANI ST, AMBEDKAR NAGAR, PERUNGUDI, CHENNAI,TAMIL NADU"
TRMN,TARAMANI,2,"PAMMAL NALLA THAMBI SALAI, PERIYAR NAGAR, VELACHERY, CHENNAI,TAMIL NADU"
TYMR,TIRUVANMIYUR,2,"CANAL BANK RD, ADYAR, CHENNAI,TAMIL NADU"
INDR,INDIRA NAGAR,2,"CANAL BANK RD, ADYAR, CHENNAI,TAMIL NADU"
KTBR,KASTURIBAI NAGAR,2,"CANAL BANK RD, ADYAR, CHENNAI,TAMIL NADU"
KTPM,KOTTURPURAM,2,"W CANAL RD, KOTTURPURAM, CHENNAI,TAMIL NADU"
GWYR,GREENWAYS ROAD,2,"GREENWAYS RD, KESAVAPERUMALPURAM, RAJA ANNAMALAI PURAM, CHENNAI,TAMIL NADU"
MNDY,MANDAVELI,2,"SRINGERI MUTT RD, TRUSTPAKKAM, MANDAVELI, CHENNAI,TAMIL NADU"
MTMY,THIRUMAYILAI,2,"RAILWAY STATION, MYLAPORE, CHENNAI-600004, PHONE: 044-24954252,TAMIL NADU"
MLHS,LIGHT HOUSE,2,"CANAL ST, TRIPLICANE, CHENNAI,TAMIL NADU"
MTCN,TIRUVALLIKENI,2,"VICTORIA HOSTEL RD, TRIPLICANE, CHENNAI,TAMIL NADU"
MCPK,CHEPAUK,2,"VICTORIA HOSTEL RD, TRIPLICANE, CHENNAI,TAMIL NADU"
MCPT,CHINTADRIPET,2,"ARUNACHALA ST, CHINTADRIPET, CHENNAI,TAMIL NADU"
DEA,DIARA,2,"STATE HIGHWAY 2,WEST BENGAL"
TLP,TILAKPUR,2,"TILAKPUR,BANGLADESH"
JRQ,JHAROKHAS,2,"NATIONAL HIGHWAY 75,UTTAR PRADESH"
NCPM,NISHCHINDAPUR MARKET HALT,1,"NISCHINDAPUR MARKET, NATIONAL HIGHWAY 117,WEST BENGAL"
KHGR,KASHINAGAR HALT,1,"KASHINAGAR STATION ROAD, DIST: SOUTH 24 PARGANAS.,WEST BENGAL"
UKLR,UKILERHAT HALT,1,"KAKDWIP - NAMKHANA ROAD ( NATIONAL HIGHWAY 117 ) , P.S. - NAMKHANA , DIST: SOUTH 24 PARGANAS - 743357 PH:03210-250420,WEST BENGAL"
SHBA,SAHEBTALA,2,"SAHEBTALA , DIST BARDHAMAN PIN 713502,WEST BENGAL"
SSPH,SATISH SAMANTA P.H.,1,"MAHISHADAL GEONKHALI ROAD , NEAR MAHISADAL GIRLS COLLEGE , DIST - PURBA MEDINIPUR - 721628,WEST BENGAL"
BAAR,BANDAR P.H.,1,"RANICHAK MORE, HALDIA, DIST - PURBA MEDINIPUR,WEST BENGAL"
JOX,JANAI ROAD,4,"JANAI RD RAILWAY STATION,WEST BENGAL"
DNHL,DHANIAKHALI HALT,3,"DHANIAKHALI RAILWAY STATION, CHUNCHURA-DHANIAKALI RD,WEST BENGAL"
JPQ,JHAPANDANGA,3,"ABUJHATI GRAM PANCHAYET, BURDWAN.,WEST BENGAL"
JRAE,JAUGRAM,3,"JAUGRAM, JAUGRAM MAIN ROAD, ASTAI,WEST BENGAL"
JRW,JORAMOW,2,"BARRAGE ON AJOY RIVER,JHARKHAND"
JMX,JAMUNI,2,"JAMUNI,JHARKHAND"
STBB,SATBERIA,1,"BANGAON,WEST BENGAL"
KNM,KANIMAHULI,2,"STATE HIGHWAY 4,JHARKHAND"
KATB,KHATKURA,2,"KHATKURA, JHARGRAM, DIST - PASCHIM MEDINIPUR 721505,WEST BENGAL"
JKL,JALAL KHALI,2,"STATE HIGHWAY 11,WEST BENGAL"
BRMH,BELUR MATH,1,"G.T. ROAD , BELUR MATH , HOWRAH,WEST BENGAL"
DUAN,DUAN,3,"NATIONAL HIGHWAY 6, DEBRA, DIST - PASCHIM MEDINIPUR,WEST BENGAL"
MTAP,MATANIA ANANTPUR,2,"MATANIA ANANTAPUR RAILWAY STATION,WEST BENGAL"
KGIH,KALGURKI HALT,2,"KALGURKIH,KARNATAKA"
MWC,MANDAWALI-CHANDER VIHAR,2,"DELHI-110092,DELHI NCT"
JRLI,JAROLI,2,"JURULI,ODISHA"
KPCM,KUWARCHINTAWANPUR HALT,1,"NATIONAL HIGHWAY 28, RAMGARH,BIHAR"
BNPT,BENIPATTI PIRAPUR,1,"GHOJAUL RD,BIHAR"
BHBR,BATHUA BAZAR,2,"GOPALGANJ,BIHAR"
CGKR,CHANDAGIRIKOPAL,2,"STATE HIGHWAY 7,KARNATAKA"
NMGA,NELAMANGALA,2,"BANGALORE RURAL, OFF NH-4,KARNATAKA"
BKDR,BEGUNKODAR,2,"SH 4A, BEGUNKODAR, DURGU, DIST - PURULIA,WEST BENGAL"
DKUR,DOKUR,1,"DOKUR, MAHBUBNAGAR DIST,TELANGANA"
DRPH,DEVRI P.H.,1,"KALADEHI DISTRICT SEONI,MADHYA PRADESH"
MPML,MOHAPANI MAL,1,"STATE HIGHWAY 19,MADHYA PRADESH"
ABGT,ARBAGATTA HALT,1,"STATE HIGHWAY 47,KARNATAKA"
DTVL,DATIWALI,2,"KALYAN SHILPHATA RD,MAHARASHTRA"
JONR,JEONARA PH,1,"NAINPUR DISTRICT MANDLA,MADHYA PRADESH"
BUTA,BHADUTALA,2,"LALGARH - MEDINIPUR ROAD, BHADUTALA, DIST - PASHIM MEDINIPUR,WEST BENGAL"
VSI,VISHVAMITRI JUNCTION,1,"VISHWAMITRA RAILWAY STATION, VISHWAMITRY TOWNSHIP RD, VISHWAMITRY TOWNSHIP WING B, VADODARA,GUJARAT"
VLKN,,3,"VELANKANNI RAILWAY STATION, VELANKANNI,PIN 611111,TAMIL NADU"
VEP,VELPURU ROAD,2,"STATION RD,ANDHRA PRADESH"
KNHE,KANHE,2,"NATIONAL HIGHWAY 4, KANHE,MAHARASHTRA"
DGHR,DEOGHAR JUNCTION,3,"DEOGHAR RAILWAY STATION, SHIV GANGA, DEOGHAR,JHARKHAND"
MHUR,MOHANPUR,1,"MOHANPUR,JHARKHAND"
GRMA,GHORMARA,3,"DEOGHAR,JHARKHAND"
CNPI,CHANDANPAHARI,1,"CHANDANPAHARI,JHARKHAND"
BSKH,BASUKINATH,2,"BASUKINATH,JHARKHAND"
JAMA,JAMA,1,"JAMA,JHARKHAND"
DUMK,DUMKA,3,"STATION RD, RAKHABANI, DUMKA,JHARKHAND"
MDNP,MADANPUR HALT,2,"MADANPUR,JHARKHAND"
MLIH,MAULI HALT,2,"MAULI,.G.T ROAD,PHAGWARA,PUNJAB"
MMKB,MEMRAKHABAD,2,"NATIONAL HIGHWAY 31, MOR,BIHAR"
THPR,TIPPAPUR,1,"NIZAMABAD DIST.,TELANGANA"
PAPM,PALATA POTARAM,1,"MEDAK DIST.,TELANGANA"
JCNR,JUCHANDRA,2,"NH 8,MAHARASHTRA"
KAPM,KOTTAPALEM,2,"VISHAKHAPATNAM,ANDHRA PRADESH"
SSCR,SONACHARA,1,"SONACHARA,WEST BENGAL"
JMA,JAMURIA,1,"CHANDA JAMURIA RD,WEST BENGAL"
GWO,GWALIOR NG,2,"RACECOURSE RD, GWALIOR,MADHYA PRADESH"
THR,THARA,2,"STATE HIGHWAY 2,MADHYA PRADESH"
DURP,DURGAPURI,2,"KHOJEEPURA,MADHYA PRADESH"
RUSD,RUNNI SAIDPUR,3,"MORSAND, NEAR SAIDPUR,BIHAR"
GARA,GARHA,2,"GARHA,BIHAR"
DUMR,DUMRA,3,"NH 77,BIHAR"
PWXP,PAWANI KUMARPUR HALT,2,"SUKARWALLIA RD,BIHAR"
NZH,NIDAGHATTA,2,"BANGALORE-MYSORE RD,KARNATAKA"
TBD,TELIBANDHA,1,"TELIBANDHA RAIPUR,CHHATTISGARH"
SB04,MANA,1,"MANA,CHHATTISGARH"
KARR,KHARAR,2,"JN OF NH-21 AND NH-95, BADALA ROAD, DISTT MOHALI,PUNJAB"
PH,PANOH,1,"STATE HIGHWAY 25,HIMACHAL PRADESH"
AADR,AMB ANDAURA,1,"AMB, UNA DISTRICT,HIMACHAL PRADESH"
MQ,MANNARGUDI,3,"JN ST, MANNAI NAGAR,MANNARGUDI PIN 614001,TAMIL NADU"
NJPS,NEW JALPAIGURI,8,"BHAKTINAGAR, CITY - SILIGURI DIST- JALPAIGURI PIN -734007,WEST BENGAL"
GANI,GHARNI,1,"MSH3,MAHARASHTRA"
BANL,BHATANGLI,1,"MSH3,MAHARASHTRA"
KARO,KHARIO P.H.,1,"GOMOH-HARINA MAIN ROAD: NEAR KHARIO RAILWAY CROSSING: MANTAND:JHARKHAND,JHARKHAND"
KTT,KHUTBAV,2,"SHIRUR-DAUND RD DAUND,MAHARASHTRA"
DMGN,DHAMALGAON,2,"A T RD,ASSAM"
HPI,HARAPATTI,2,"STATE HIGHWAY 65,BIHAR"
DPE,DEVARAPALLE,2,"STATE HIGHWAY 9,ANDHRA PRADESH"
SAPT,SUGAPAHARI,1,"MADHUPUR,JHARKHAND"
SGPA,SUGAPAHARI,1,"MADHUPUR,JHARKHAND"
MPUR,NEW MADANPUR,2,"MADANPUR STN RD .,JHARKHAND"
AIPP,ATTIPATTU PUDU NAGAR,4,"MINJUR,TAMIL NADU"
RBHT,R BLOCK,1,"BEER CHAND PATEL PATH, PATNA,BIHAR"
OSH,OLD SACHDEVA,1,"BAILEY RD, KIDWAIPUR POSTAL COLONY, PATNA,BIHAR"
BRHT,BAILEY ROAD,1,"BAILEY RD, KIDWAIPUR POSTAL COLONY, PATNA,BIHAR"
PCHT,PUNAICHAK,1,"BORING CANAL RD, SRI KRISHNAPURI, PATNA,BIHAR"
SPHT,SHIVPURI,1,"216, SRIKRISHNA PURI RD, SRI KRISHNAPURI, PATNA,BIHAR"
RVN,RAJIV NAGAR,1,"BORING PATLIPUTRA RD, PATLIPUTRA COLONY, PATNA,BIHAR"
DGHT,DIGHA GHAT,1,"PATNA,BIHAR"
DORD,DEO ROAD,2,"DEV ROAD HOLT RAILWAY STATION, MALUK BIGHA,BIHAR"
TNJR,TAJ NAGAR,2,"GURGAON,HARYANA"
KDRD,KHULDIL ROAD,2,"POWER HOUSE RD, OBRA,UTTAR PRADESH"
PPKD,PHAPHRAKUND,1,"POWER HOUSE RD, OBRA,UTTAR PRADESH"
CJE,KANCHIPURAM EAST,1,"OLD KANCHIPURAM RAILWAY STATION, RAILWAY RD, KANCHIPURAM,TAMIL NADU"
FNB,FATEHNAGAR,2,"FATEHNAGAR, SANATH NAGAR, HYDERABAD,TELANGANA"
MANH,MANA P HALT,1,"MANA , RAIPUR,CHHATTISGARH"
SKEN,SUKHSHENA,2,"PURNIA,BIHAR"
GGSY,GANGA SAHAY,2,"KIUL,BIHAR"
SSKL,SUSKAL,2,"STATE HIGHWAY 11,GUJARAT"
KZPB,KAZIPARA BARASAT,1,"KAZIPARA RAILWAY STATION, STATION RD , BARASAT , DIST - 24 PGS ( N ),WEST BENGAL"
KIK,KARAIKAL,3,"STATE HIGHWAY 147, KARAIKAL,PUDUCHERRY"
HME,HAMRE,2,"LOLIPORA, HAMRE, TEHSIL PATTAN, DIST. BARAMULLA 193202,JAMMU AND KASHMIR"
PTTN,PATTAN,2,"MAZHOM,JAMMU AND KASHMIR"
MZMA,MAZHOM,2,"MAZHOM RAILWAY RD, SHEER ABAD, JAMMU AND KASHMIR 193401,JAMMU AND KASHMIR"
DLSR,DALHOUSIE ROAD,2,"DALHOUSIE ROAD BYPASS,PUNJAB"
NDLH,NANDLALEE HALT,1,"SATTAR KATAIYA RD,BIHAR"
GPRW,GHORPURI WEST,2,"GHORPADI YARD SOUTH MAIN RD, KOREGAON PARK, PUNE 411001,MAHARASHTRA"
PTPR,PRATABPUR,1,"PILIBHIT,UTTAR PRADESH"
XSKR,SUKHRA,2,"SONEBHADRA,UTTAR PRADESH"
RNTE,RAMANAND TEWARY,2,"BUXAR,BIHAR"
XSAN,SARVODAYA HALT,2,"BUXAR,BIHAR"
JGWL,JAGJIVAN,2,"BUXAR,BIHAR"
JMIR,JAMIRA,2,"PATNA,BIHAR"
PATL,PATEL HALT,2,"PATNA,BIHAR"
GNHI,GANDHI HALT,1,"PATNA,BIHAR"
ASJP,AMAR SHAHID JAGDEV PRASAD HALT,2,"ARRAH BUXAR RD,BIHAR"
RSMN,RAMGOVINDSINGH MAHULI HALT,2,"PATNA GAYA ROAD,BIHAR"
PNUG,PUNPUN GHAT HALT,2,"NEWA PUNPUN ROAD, MAHBANO,BIHAR"
JTDM,JATDUMRI HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
NEMA,NEMA HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
MDCR,MASAUDHI COURT HALT,2,"PATNA GAYA ROAD,BIHAR"
CKMI,CHHOTAKI MASAUDHI HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
TNRI,TENERI HALT,2,"PATNA GAYA ROAD, REWAN,BIHAR"
SONH,SEONAN HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
KRON,KARONA HALT,2,"PATNA GAYA ROAD, KORAUNA,BIHAR"
IAM,MAI HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
NZP,NIYAZIPUR HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
BBHT,BARABAR HALT,2,"DISTT. GAYA,BIHAR"
NERH,NER HALT,2,"NATIONAL HIGHWAY 83,BIHAR"
OREH,ORE HALT,2,"NATIONAL HIGHWAY 22,BIHAR"
WW,WANABAR,2,"NATIONAL HIGHWAY 22,BIHAR"
BJBA,BIJBIARA,2,"BIJBIARA,JAMMU AND KASHMIR"
PMPE,PAMPUR,2,"PAMPORA,JAMMU AND KASHMIR"
KAMR,KHURRAMPUR,1,"SH 4,BIHAR"
ANGM,AUNGARIDHAM,1,"SH 4,BIHAR"
RPWN,RAMBHAWAN,1,"SH 4,BIHAR"
JAR,JUNAIR,1,"SH 4,BIHAR"
XKA,KAMTA,1,"BIHAR STATE HIGHWAY 4, HILSA,BIHAR"
LHNA,LOHANDA,1,"LOHANDA, SH 4, PACHRUKHIYA,BIHAR"
DYW,DIYAWAN,1,"BIHAR SAIRF ROAD, DIYAWAN (NALANDA) - 801304,BIHAR"
SGYW,SINGRIYAWAN,1,"SIGARIYAWAN RAILWAY STATION, SH 4,BIHAR"
DHWN,DANIYAWAN JUNCTION,3,"SH 4,BIHAR"
NARD,NAIKA ROAD,1,"SH 4,BIHAR"
MCY,MACHRIAWAN,1,"SH 4,BIHAR"
XGN,GOKULNAGAR,1,"SH 4,BIHAR"
DDGJ,DEEDARGANJ,2,"NATIONAL HIGHWAY 30, PATNA,BIHAR"
GBHA,GAROBIGHA HALT,2,"NATIONAL HIGHWAY 31,BIHAR"
XSAD,SADIPUR HALT,2,"NAWADA,BIHAR"
SONW,SONWARSA HALT,2,"WARISALIGANJ KASHICHAK RD,BIHAR"
DGNH,DERGAON HALT,2,"WARISALIGANJ-BARBIGHA HWY,BIHAR"
KRTR,KAROTA PATRI HALT,2,"SH 18,BIHAR"
MHLT,MAHESH LETA HALT,2,"SH 18, KIUL,BIHAR"
LCK,LAKHOCHAK HALT,2,"SH 18, KIUL,BIHAR"
BLHR,BALAHAPUR HALT,2,"SH 18,BIHAR"
KDER,KUNDER HALT,2,"SH 18,BIHAR"
WADO,WADODA,2,"NH 6,MAHARASHTRA"
CKKD,CHARKHEDA KHURD,2,"KHANDWA,MADHYA PRADESH"
BNCR,BANCHARI,2,"NATIONAL HIGHWAY 2,HARYANA"
GKHT,GRAM KHARIKA,1,"GRAM KHARIKA HALT RAIKWAY STATION, TAJPUR KHARKA,BIHAR"
FAH,FATEHA,2,"NH 28, BACHWARA,BIHAR"
MPNH,MAJNUPUR NAWADA,2,"NH 28,BIHAR"
KOTT,KOTTUR,1,"MAHABUBNAGAR DIST.,,TELANGANA"
YNG,YENUGONDA,1,"MAHABUBNAGAR DIST.,TELANGANA"
AJK,AJJAKOLU,1,"MAHABUBNAGAR DIST.,,TELANGANA"
KOLA,KOTLA,1,"KURNOOL,ANDHRA PRADESH"
TUH,TURBHE,4,"TURBHE RAILWAY STATION, THANE BELAPUR RD, MIDC INDUSTRIAL AREA, NAVI MUMBAI,MAHARASHTRA"
JLG,JALGAON DECCAN,1,"MSH 3,MAHARASHTRA"
PRWA,PARWAKHURD,1,"MSH 3,MAHARASHTRA"
JMBL,JAMBHALI,1,"MSH 3, BHOKAR,MAHARASHTRA"
TNNH,TAPASWINARAYAN NAGAR HALT,1,"SITAMARHI,BIHAR"
BCYN,BUDHDEVCHAK YADAV NAGAR,2,"NATIONAL HIGHWAY 30, FATWAH,BIHAR"
BTPH,CHAKIA THERMAL HALT,2,"CHAKIA THERMAL HALT RAILWAY STATION, NATIONAL HIGHWAY 31,BIHAR"
JPML,JAI PRAKASH MAHULI,2,"PATNA,BIHAR"
ACU,ACHUARA,2,"BARH,BIHAR"
SHT,SAHARI HALT,2,"PIN-803214,BIHAR"
RLE,RAILEY HALT,2,"PATNA,BIHAR"
BHAD,BARHAPUR HALT,1,"PATNA,BIHAR"
AGMN,AGOMONI,2,"AGOMONI,ASSAM"
BDYR,BIDYADABRI,1,"BIDYADABRI,ASSAM"
BXHT,BOXIRHAT,1,"NH -31 , BOXIRHAT , TUFANGANJ SUBDIVISION , DIST - COOCHBEHAR,WEST BENGAL"
TFGN,TUFANGANJ,3,"STATION ROAD , TUFANGANJ , DIST - COOCHBEHAR -736159,WEST BENGAL"
MRDG,MARADANGA,1,"MARADANGA , DIST - COOCHBEHAR,WEST BENGAL"
MDJN,MADAR JUNCTION,2,"AJMER BY-PASS N.H.8, AJMER,RAJASTHAN"
MKWI,MAKARWADI HALT,1,"AJMER DISTT,RAJASTHAN"
BPKH,BUDHA PUSHKAR HALT,2,"PUSHKAR,RAJASTHAN"
PUHT,PUSHKAR TERMINUS,1,"NEW RLY STN RD ,PUSHKAR,RAJASTHAN"
MHPE,MOHAPE,2,"MOHAPE RAILWAY STATION,MAHARASHTRA"
CKHS,CHIKHALE,1,"MUMBAI-PUNE EXPRESS WAY, KOLKHE,MAHARASHTRA"
CHOK,CHOWK,1,"CHOWK RAILWAY STATION, CHOWK,MAHARASHTRA"
MSDG,MHASOBA DONGARGAON,1,"DONGARGAON RD ,JATH,MAHARASHTRA"
JHP,JUJHARPUR,2,"UNNAMED RD, ITARSI,MADHYA PRADESH"
KLNT,KALINAGAR,1,"STATE HIGHWAY 6 , NABADWIP , DIST - NADIA,WEST BENGAL"
IGRL,INGORALA,2,"UMRALA TALUKA, BHAVNAGAR DISTRICT,GUJARAT"
SRRB,SHORANUR B-CABIN,2,"SHORANUR,KERALA"
HNMN,HANUMAN CIRCLE,1,"GUNTAKAL,ANDHRA PRADESH"
JTN,JOTANA,2,"STATE HIGHWAY 216,GUJARAT"
DDJA,DAUND GOODS YARD,2,"NEAR DAUND GOODS YARD ,TRIP SHED NO 1 ,NEW DAUND,MAHARASHTRA"
TZH,TAKAZHI,1,"ALAPPUZHA,KERALA"
SIVN,SIVNAR HALT,1,"PATNA,BIHAR"
JWK,JAWAHARPUR KAMSAN HALT,1,"ETAH,UTTAR PRADESH"
KNJJ,KANJARA HALT,1,"HINGOLI,MAHARASHTRA"
PNSD,PANGARSHINDE HALT,1,"PARBHANI,MAHARASHTRA"
JUNX,JUNONA HALT,1,"PARBHANI,MAHARASHTRA"
KNJI,KARANJALI,1,"KARANJALI, TENGRABICHI, DIST: SOUTH 24 PARGANAS,WEST BENGAL"
VH,VAKADA,2,"NARASAPURAPUPETA,ANDHRA PRADESH"
VGH,VELANGI,2,"NARASAPURAPUPETA,ANDHRA PRADESH"
VADR,WARUD,2,"SEWAGRAM,MAHARASHTRA"
NEUA,NEMUA HALT,2,"MADHUBANI,BIHAR"
SBBP,SARDAR BALLAB BHAI PATEL HALT,2,"MADHUBANI,BIHAR"
LSGS,LAVAN SATYAGRAH SMARAK P.H.,1,"MAGRAJPUR, NEAR NANDAKUMAR-DIGHA ROAD, DIST. - PURBA MEDINIPUR,WEST BENGAL"
HEN,HENRIA P.H.,1,"MADHAKHALI-HENRIA RD, HENRIA, DIST - PURBA MEDINIPUR,WEST BENGAL"
NCN,NACHINDA P.H.,1,"CONTAI NANDAKUMAR RD,WEST BENGAL"
STLB,SITALPUR BENGAL,1,"STATE HIGHWAY 5,WEST BENGAL"
GKPI,GATE KAREPALLI,2,"MADHARAM RD, KAREPALLY, KHAMMAM DIST.,TELANGANA"
KOWN,KHOWANG,2,"KHOWANG-RAJGARH RD,ASSAM"
NGDM,NAGRADHAM P.H.,1,"VILLAGE NAGRA DISTRICT GONDIA,MAHARASHTRA"
RTU,RATAN SARAI,2,"MANJHI BARAULI ROAD, RATANSARAI,BIHAR"
BKRH,BRIJ KISHORE HALT,2,"BRIJKISHOR HALT, NATIONAL HIGHWAY 101, BRIJKISHOR,BIHAR"
GNDM,GUNRAJPUR DHAMA HALT,2,"PARSA KERWAN RAILWAY STATION, DHAMA PARSA,BIHAR"
AGTR,AGAUTHAR HALT,2,"AGOUTHER RAILWAY STATION,BIHAR"
TERH,TERHA HALT,2,"MARHOWRAH MASHRAKH RD, AMNOUR,BIHAR"
TMUR,TENUA DUMARIA,2,"NATIONAL HIGHWAY 28B,BIHAR"
BURA,BAHUARA,2,"NATIONAL HIGHWAY 28B,BIHAR"
CHDN,CHANDAN,3,"CHANDAN RAILWAY STATION, CHANDAN,BIHAR"
TLPH,TALPUR HALT,1,"TALPUR, CHAPADANGA , P.S.- TARAKESWAR, DIST - HOOGHLY,WEST BENGAL"
TKPH,TAKIPUR HALT,1,"AHOLLABAI ROAD , TOKIPUR , P.S. - PORSURA , DIST - HOOGHLY,WEST BENGAL"
MAYP,MAYAPUR,2,"BATANAL ROAD , MAYAPUR , P.S. - ARAMBAGH , DIST - HOOGHLY,WEST BENGAL"
AMBG,ARAMBAGH P C SEN,3,"STATION ROAD , ARAMBAGH , DIST - HOOGHLY,WEST BENGAL"
KHSN,KHERA SANDHAN HALT,1,"KHERA SANDHAN VILLAGE, DIST. - AGRA,UTTAR PRADESH"
VLCA,VELLALACHERUVU HALT,2,"VELLALA CHERUVU RAILWAY STATION, VELLALACHERUVU,ANDHRA PRADESH"
PSPY,PRASANNAYANA PALLI,1,"BANGALORE HYDERABAD HWY, ANANTAPUR,ANDHRA PRADESH"
SKBN,SILAKERI,2,"NATIONAL HIGHWAY 3, CHHOTA MAHALASAPURA,MADHYA PRADESH"
ANKX,ANKAI,2,"SH 10 ,ANKAI TANKAI ,YEOLA DIST NASIK,MAHARASHTRA"
GLKN,GUGALWA KIRTAN HALT,2,"RAJGARH,RAJASTHAN"
KUCH,KUCHAVARAM,1,"RANGAREDDY,TELANGANA"
SBGA,SHRAVANABELAGOLA,3,"SHRAVANABELAGOLA-CHANNARAYAPATNA ROAD, CHANNARAYAPATNA TALUK, HASSAN DIST.,KARNATAKA"
SNPH,SHANKAPUR HALT,1,"NIZAMABAD DIST.,TELANGANA"
SIGA,SHANTIGRAMA,1,"NH 48, RANGANATHAPURA, HASSAN-BANGALORE ROAD, HASSAN.,KARNATAKA"
CNPA,CHANNARAYAPATNA,3,"NH 75, CHANNARAYAPATTANA,KARNATAKA"
PMD,PAMIDI,1,"NATIONAL HIGHWAYS 7,ANDHRA PRADESH"
TKPY,THURAKAPALLI,2,"NATIONAL HIGHWAYS 7, TURAKAPALLE,ANDHRA PRADESH"
TCNR,TIRUCHANUR,2,"CHENNAI-ANANTAPUR HIGHWAY, TIRUPATI,ANDHRA PRADESH"
GUZ,GUMANIHAT,2,"SILIGURI ROAD, KUSARIBARI , GUMANIHAT , DIST : COOCH BEHAR,WEST BENGAL"
LOL,LOLIEM,1,"MASHEM LOLIEM, TALK. CANCONA SOUTH GOA - 403702,GOA"
MROA,MORA,2,"MDR 94W,UTTAR PRADESH"
MDUN,MADHURA NAGAR,1,"MADHURANAGAR RAILWAY STATION RD, MADHURA NAGAR, VIJAYAWADA,ANDHRA PRADESH"
VLNK,VELANKANNI,3,"NEAR SHRINE BASCILICA, VELANKANNI,TAMIL NADU"
ASAR,ASRA HALT,1,"STATE HIGHWAY 57,UTTAR PRADESH"
BKKI,BAKARKUDI,2,"KHOKRO BRIDGE, KARKIDIH,JHARKHAND"
BWIP,BHAWANIPATNA,1,"SH 16, PARAMANANDAPUR, DIST - KALAHANDI 766002,ODISHA"
DPUR,DEPUR P.H.,2,"STATE HIGHWAY 6,ODISHA"
GRCP,G. RAMCHANDRAPUR,2,"SH 6A,ODISHA"
BDLC,BONIDANGA LINK CABIN,2,"JUNCTION POINT, MOGALPARA,JHARKHAND"
WAIR,WAIR,2,"BULANDSHAHR DISTRICT,UTTAR PRADESH"
WLGN,WALGAON,1,"STATE HIGHWAY 239, WALGAON,MAHARASHTRA"
SIRL,SHIRALA,1,"STATE HIGHWAY 239,MAHARASHTRA"
CNDB,CHANDUR BAZAR,1,"STATE HIGHWAY 239, CHANDUR BAZAR,MAHARASHTRA"
KLVR,KOLVIHIR,1,"STATE HIGHWAY 240, RIDDHAPUR,MAHARASHTRA"
ASTG,ASTEGAON,1,"ASTEGAON RAILWAY STATION,MAHARASHTRA"
MRSH,MORSHI,1,"MORSHI RAILWAY STATION, MORSHI,MAHARASHTRA"
PAAL,PALA,1,"UNNAMED ROAD,MAHARASHTRA"
HIVR,HIWARKHEDA,1,"HIWARKHEDA RAILWAY STATION, GHODDEO KH.,MAHARASHTRA"
BNOD,BENODA,1,"MAJOR STATE HIGHWAY 10, BENODA,MADHYA PRADESH"
WOC,WARUD ORANGE CITY,1,"STATE HIGHWAY 244,MAHARASHTRA"
PUSA,PUSLA,1,"MAJOR STATE HIGHWAY 10,MAHARASHTRA"
MWAD,MOWAD,1,"STATE HIGHWAY 245, MOWAD,MAHARASHTRA"
BCPR,BACHHARPUR HALT,2,"BIHAR STATE HIGHWAY 52, BAKHRI YUSUFPUR,BIHAR"
NWDH,NAWADIH,2,"DISTT: KODERMA,JHARKHAND"
NDIM,NANDAIGRAM HALT,2,"STATE HIGHWAY 6,WEST BENGAL"
PATM,PATAM HALT,2,"TILAKPUR, MUNGER,BIHAR"
NARA,NARA HALT,2,"STATE HIGHWAY 14,HARYANA"
KISN,KALISEN,2,"BANKURA - BISHNUPUR ROAD, INDKATA, DIST - BANKURA 722174,WEST BENGAL"
RNU,RATNAPUR,1,"RATNAPUR, KHAKNAR TEHSIL, BURHANPUR DISTRICT,450332,MADHYA PRADESH"
